ticket_id,text,label
CLS-00599,"Hello support, One item is missing from the shipment. Reported via chat with high priority, and this started yesterday.",shipping
CLS-00600,"Urgent, The payment failed but money was charged. Reported via support portal with medium priority, and this affects multiple users.",billing
CLS-00601,"Hello support, Order is marked delivered but I did not receive it. Reported via chat with high priority, and please prioritize this today.",shipping
CLS-00602,"Good morning, The website is very slow today. Reported via email with medium priority, and this started after the latest release.",technical
CLS-00603,"Hello support, The API returns a 500 error. Reported via chat with low priority, and this is blocking our operations.",technical
CLS-00604,"Need assistance, The API returns a 500 error. Reported via email with low priority, and please prioritize this today.",technical
CLS-00605,"Hello support, My user appears disabled in admin. Reported via phone with medium priority, and please prioritize this today.",account_access
CLS-00606,"Please help, Billing continued after cancellation. Reported via email with low priority, and this started after the latest release.",billing
CLS-00607,"Urgent, I was billed for an add-on I did not enable. Reported via email with high priority, and please prioritize this today.",billing
CLS-00608,"Hello support, I need to change my login email. Reported via support portal with low priority, and please prioritize this today.",account_access
CLS-00609,"Urgent, The app crashes on startup. Reported via chat with low priority, and this is blocking our operations.",technical
CLS-00610,"Good morning, Delivery date keeps changing. Reported via phone with medium priority, and we need a quick resolution.",shipping
CLS-00611,"Good morning, Search is returning empty results. Reported via chat with medium priority, and this started after the latest release.",technical
CLS-00612,"Urgent, Two-factor code never arrives. Reported via email with medium priority, and this is blocking our operations.",account_access
CLS-00613,"Need assistance, I cannot log in to my account. Reported via phone with high priority, and this is blocking our operations.",account_access
CLS-00614,"Hello support, The website is very slow today. Reported via email with medium priority, and this started yesterday.",technical
CLS-00615,"Need assistance, A discount code was not applied. Reported via support portal with high priority, and this affects multiple users.",billing
CLS-00616,"Urgent, I was charged twice for my subscription. Reported via email with high priority, and this affects multiple users.",billing
CLS-00617,"Hi team, Two-factor code never arrives. Reported via chat with medium priority, and this started after the latest release.",account_access
CLS-00618,"Urgent, I need to change the delivery address. Reported via support portal with high priority, and this started after the latest release.",shipping
CLS-00619,"Hi team, I am logged out immediately after signing in. Reported via support portal with low priority, and please prioritize this today.",account_access
CLS-00620,"Need assistance, My order has not been delivered. Reported via phone with high priority, and this affects multiple users.",shipping
