ticket_id,raw_text,label
TCK-00479,"Need assistance, I get logged out immediately. Reported via phone, medium priority, reference user USR-772, and this happens only on mobile.",account_access
TCK-00480,"Good morning, The order is marked delivered but I did not receive it. Reported via portal, high priority, reference tracking TRK-331, and this blocks our daily operations.",shipping
TCK-00481,"Urgent, Search returns no results. Sending details through phone, high priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00482,"Quick request, My user appears disabled. Reported via portal, high priority, reference main tenant, and this affects multiple users.",account_access
TCK-00483,"Hi team: My password is rejected even after reset. I opened this through email with high priority, reference main tenant, and this started yesterday.",account_access
TCK-00484,"Good morning: My account is locked. I opened this through chat with low priority, reference user USR-441, and this happens only on web.",account_access
TCK-00485,"Urgent, I get a timeout when loading reports. Sending details through email, medium priority, reference CRM connector, and this happens only on mobile.",technical
TCK-00486,"Need assistance: I get logged out immediately. I opened this through email with low priority, reference main tenant, and this happens only on mobile.",account_access
TCK-00487,"Please help, My user appears disabled. Reported via phone, low priority, reference main tenant, and this started yesterday.",account_access
TCK-00488,"Need assistance, The integration with our CRM is failing. Reported via phone, low priority, reference admin dashboard, and this is impacting customer response times.",technical
TCK-00489,"Urgent: The password reset link expired. I opened this through phone with low priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00490,"Please help, I was billed for an add-on I did not enable. Sending details through email, low priority, reference invoice INV-1021, and this blocks our daily operations.",billing
TCK-00491,"Please help, The two-factor code never arrives. Reported via email, high priority, reference main tenant, and this happens only on web.",account_access
TCK-00492,"Hi team: File upload fails for PDFs. I opened this through portal with low priority, reference checkout module, and this is impacting customer response times.",technical
TCK-00493,"Need assistance, I am reporting this issue: SSO login is failing for my team. Channel phone, medium priority, reference user USR-772, and this started yesterday.",account_access
TCK-00494,"Quick request, The courier asked for an unexpected fee. Reported via portal, low priority, reference tracking TRK-331, and this is impacting customer response times.",shipping
TCK-00495,"Need assistance, The two-factor code never arrives. Reported via email, low priority, reference main tenant, and this happens only on mobile.",account_access
TCK-00496,"Need assistance, My password is rejected even after reset. Sending details through email, low priority, reference sales team, and this started yesterday.",account_access
TCK-00497,"Good morning, Sign in fails on mobile but works on web. Reported via chat, medium priority, reference sales team, and we need a fix today.",account_access
TCK-00498,"Hello support, I am reporting this issue: Billing continued after I canceled. Channel email, high priority, reference order ORD-5561, and this happens only on web.",billing
TCK-00499,"Hi team, The website is extremely slow. Sending details through chat, medium priority, reference web frontend, and we need a fix today.",technical
